09-29-2025 14:33:35 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@883,0%@729,0%@729,0%@729,0%@883,0%@883,0%@883,0%@883,off,off,off,off] EMC_FREQ 8%@665 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.343C soc2@40C soc0@40.5C gpu@39.406C tj@43.343C soc1@39.875C VDD_GPU_SOC 2798mW/2798mW VDD_CPU_CV 1199mW/1199mW VIN_SYS_5V0 3421mW/3421mW
09-29-2025 14:33:45 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.093C soc2@39.968C soc0@40.531C gpu@39.156C tj@43.093C soc1@39.843C VDD_GPU_SOC 2399mW/2419mW VDD_CPU_CV 399mW/430mW VIN_SYS_5V0 3215mW/3236mW
09-29-2025 14:33:45 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.312C soc2@39.968C soc0@40.5C gpu@39.25C tj@43.312C soc1@39.843C VDD_GPU_SOC 2399mW/2419mW VDD_CPU_CV 399mW/430mW VIN_SYS_5V0 3215mW/3236mW
09-29-2025 14:33:45 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,25%@729,0%@729,0%@729,0%@729,25%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@42.875C soc2@40C soc0@40.343C gpu@39.531C tj@42.875C soc1@39.968C VDD_GPU_SOC 2399mW/2419mW VDD_CPU_CV 399mW/429mW VIN_SYS_5V0 3215mW/3236mW
09-29-2025 14:33:45 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,14%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43C soc2@39.937C soc0@40.468C gpu@39.25C tj@43C soc1@40C VDD_GPU_SOC 2399mW/2418mW VDD_CPU_CV 399mW/429mW VIN_SYS_5V0 3215mW/3236mW
09-29-2025 14:33:45 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.031C soc2@40C soc0@40.406C gpu@39.281C tj@43.031C soc1@39.843C VDD_GPU_SOC 2399mW/2418mW VDD_CPU_CV 399mW/429mW VIN_SYS_5V0 3215mW/3236mW
09-29-2025 14:33:45 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@1728,50%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.187C soc2@39.937C soc0@40.531C gpu@39.156C tj@43.187C soc1@39.812C VDD_GPU_SOC 2399mW/2418mW VDD_CPU_CV 399mW/429mW VIN_SYS_5V0 3220mW/3236mW
09-29-2025 14:33:45 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@960,100%@883,16%@883,0%@883,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 20%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.437C soc2@39.968C soc0@40.5C gpu@39.562C tj@43.437C soc1@39.812C VDD_GPU_SOC 2399mW/2418mW VDD_CPU_CV 399mW/429mW VIN_SYS_5V0 3321mW/3236mW
09-29-2025 14:33:45 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [14%@1728,0%@729,0%@729,14%@729,0%@1190,100%@1190,14%@1190,0%@1190,off,off,off,off] EMC_FREQ 1%@204 GR3D_FREQ 22%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.343C soc2@39.968C soc0@40.625C gpu@39.187C tj@43.343C soc1@39.812C VDD_GPU_SOC 2399mW/2418mW VDD_CPU_CV 399mW/429mW VIN_SYS_5V0 3321mW/3237mW
09-29-2025 14:33:46 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@1296,100%@1420,16%@1420,0%@1420,off,off,off,off] EMC_FREQ 0%@665 GR3D_FREQ 27%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.25C soc2@39.968C soc0@40.5C gpu@39.406C tj@43.093C soc1@39.812C VDD_GPU_SOC 2798mW/2420mW VDD_CPU_CV 799mW/431mW VIN_SYS_5V0 3321mW/3237mW
09-29-2025 14:33:46 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [20%@1728,20%@729,0%@729,0%@729,0%@1574,100%@1574,0%@1574,20%@1574,off,off,off,off] EMC_FREQ 0%@665 GR3D_FREQ 27%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.343C soc2@39.968C soc0@40.468C gpu@39.562C tj@43.343C soc1@39.812C VDD_GPU_SOC 2798mW/2422mW VDD_CPU_CV 799mW/433mW VIN_SYS_5V0 3421mW/3238mW
09-29-2025 14:33:46 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@1728,0%@1728,0%@1631,0%@1651,75%@1651,0%@1651,0%@1651,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 31%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.156C soc2@39.906C soc0@40.468C gpu@39.437C tj@43.156C soc1@39.968C VDD_GPU_SOC 2798mW/2424mW VDD_CPU_CV 799mW/434mW VIN_SYS_5V0 3421mW/3239mW
09-29-2025 14:33:46 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1524,0%@729,0%@729,0%@729,0%@1728,100%@1728,0%@1728,0%@1728,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 32%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.312C soc2@39.968C soc0@40.531C gpu@39.343C tj@43.312C soc1@39.843C VDD_GPU_SOC 2798mW/2426mW VDD_CPU_CV 799mW/436mW VIN_SYS_5V0 3421mW/3240mW
09-29-2025 14:33:46 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,33%@729,0%@729,0%@729,0%@1728,100%@1728,0%@1728,0%@1728,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 33%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.343C soc2@39.906C soc0@40.437C gpu@39.218C tj@43.343C soc1@39.843C VDD_GPU_SOC 2798mW/2428mW VDD_CPU_CV 799mW/438mW VIN_SYS_5V0 3421mW/3241mW
09-29-2025 14:33:46 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@1728,100%@1728,0%@1728,0%@1728,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 33%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.187C soc2@39.937C soc0@40.562C gpu@39.25C tj@43.187C soc1@39.875C VDD_GPU_SOC 2798mW/2430mW VDD_CPU_CV 799mW/440mW VIN_SYS_5V0 3421mW/3242mW
09-29-2025 14:33:46 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1510,0%@729,0%@729,0%@729,0%@1728,66%@1728,0%@1728,25%@1728,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 33%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.531C soc2@40C soc0@40.437C gpu@39.218C tj@43.531C soc1@39.843C VDD_GPU_SOC 2798mW/2432mW VDD_CPU_CV 799mW/442mW VIN_SYS_5V0 3421mW/3243mW
09-29-2025 14:33:46 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1552,0%@729,0%@729,0%@729,0%@1728,100%@1728,0%@1728,33%@1728,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 33%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.281C soc2@39.937C soc0@40.468C gpu@39.562C tj@43.281C soc1@40.031C VDD_GPU_SOC 2798mW/2433mW VDD_CPU_CV 799mW/444mW VIN_SYS_5V0 3321mW/3243mW
09-29-2025 14:33:46 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,33%@729,0%@729,0%@729,0%@1728,100%@1728,0%@1728,0%@1728,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 33%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.468C soc2@40C soc0@40.5C gpu@39.468C tj@43.468C soc1@39.875C VDD_GPU_SOC 2798mW/2435mW VDD_CPU_CV 799mW/446mW VIN_SYS_5V0 3321mW/3244mW
09-29-2025 14:33:46 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@1728,100%@1728,0%@1728,0%@1728,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 33%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.375C soc2@39.875C soc0@40.5C gpu@39.25C tj@43.375C soc1@39.843C VDD_GPU_SOC 2798mW/2437mW VDD_CPU_CV 799mW/447mW VIN_SYS_5V0 3321mW/3244mW
09-29-2025 14:33:46 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1562,0%@729,0%@729,0%@729,0%@1728,50%@1728,0%@1728,0%@1728,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 35%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.25C soc2@39.968C soc0@40.562C gpu@39.156C tj@43.25C soc1@39.875C VDD_GPU_SOC 2798mW/2439mW VDD_CPU_CV 799mW/449mW VIN_SYS_5V0 3321mW/3244mW
09-29-2025 14:33:46 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1525,0%@729,0%@729,0%@729,100%@1728,0%@1728,0%@1728,0%@1728,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 32%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.593C soc2@40.062C soc0@40.5C gpu@39.531C tj@43.593C soc1@39.843C VDD_GPU_SOC 2798mW/2441mW VDD_CPU_CV 799mW/451mW VIN_SYS_5V0 3321mW/3245mW
09-29-2025 14:33:46 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [25%@1580,0%@729,0%@729,0%@729,66%@1728,25%@1728,0%@1728,25%@1728,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 34%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.593C soc2@40C soc0@40.5C gpu@39.375C tj@43.593C soc1@39.781C VDD_GPU_SOC 2798mW/2443mW VDD_CPU_CV 1199mW/454mW VIN_SYS_5V0 3321mW/3245mW
09-29-2025 14:33:46 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@1728,100%@1728,0%@1728,0%@1728,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 25%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.437C soc2@39.906C soc0@40.5C gpu@39.343C tj@43.437C soc1@39.906C VDD_GPU_SOC 2798mW/2444mW VDD_CPU_CV 1199mW/458mW VIN_SYS_5V0 3321mW/3245mW
09-29-2025 14:33:46 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1552,0%@729,0%@729,0%@729,0%@1728,66%@1728,0%@1728,0%@1728,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 33%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.25C soc2@40C soc0@40.437C gpu@39.468C tj@43.25C soc1@39.968C VDD_GPU_SOC 2798mW/2446mW VDD_CPU_CV 1199mW/462mW VIN_SYS_5V0 3321mW/3246mW
09-29-2025 14:33:46 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@1728,100%@1728,0%@1728,33%@1728,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 25%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.218C soc2@39.906C soc0@40.562C gpu@39.281C tj@43.218C soc1@39.906C VDD_GPU_SOC 2798mW/2448mW VDD_CPU_CV 1199mW/465mW VIN_SYS_5V0 3321mW/3246mW
09-29-2025 14:33:46 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1564,0%@729,0%@729,0%@729,0%@1728,75%@1728,0%@1728,0%@1728,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 32%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.218C soc2@39.968C soc0@40.437C gpu@39.375C tj@43.312C soc1@40.031C VDD_GPU_SOC 2798mW/2449mW VDD_CPU_CV 1199mW/469mW VIN_SYS_5V0 3321mW/3247mW
09-29-2025 14:33:46 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [33%@729,0%@729,0%@729,0%@729,0%@1651,66%@1651,0%@1651,0%@1651,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 23%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.625C soc2@40C soc0@40.531C gpu@39.281C tj@43.625C soc1@39.875C VDD_GPU_SOC 2798mW/2451mW VDD_CPU_CV 1199mW/472mW VIN_SYS_5V0 3315mW/3247mW
09-29-2025 14:33:46 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@1728,100%@1728,0%@1728,33%@1728,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 32%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.25C soc2@39.937C soc0@40.406C gpu@39.343C tj@43.25C soc1@39.843C VDD_GPU_SOC 2798mW/2453mW VDD_CPU_CV 1199mW/476mW VIN_SYS_5V0 3321mW/3247mW
09-29-2025 14:33:46 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [50%@1485,0%@729,0%@729,0%@729,25%@1728,50%@1728,0%@1728,0%@1728,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 33%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.218C soc2@39.968C soc0@40.406C gpu@39.687C tj@43.343C soc1@39.781C VDD_GPU_SOC 2798mW/2454mW VDD_CPU_CV 1199mW/479mW VIN_SYS_5V0 3321mW/3248mW
09-29-2025 14:33:46 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@1728,100%@1728,0%@1728,0%@1728,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 27%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.156C soc2@39.937C soc0@40.593C gpu@39.468C tj@43.156C soc1@39.906C VDD_GPU_SOC 2798mW/2456mW VDD_CPU_CV 1199mW/483mW VIN_SYS_5V0 3321mW/3248mW
09-29-2025 14:33:46 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@1728,100%@1728,0%@1728,0%@1728,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 32%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.406C soc2@39.968C soc0@40.562C gpu@39.343C tj@43.406C soc1@39.843C VDD_GPU_SOC 2798mW/2458mW VDD_CPU_CV 1199mW/486mW VIN_SYS_5V0 3321mW/3248mW
09-29-2025 14:33:46 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@1728,0%@1684,0%@729,0%@1728,75%@1728,0%@1728,0%@1728,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 33%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.5C soc2@39.968C soc0@40.531C gpu@39.625C tj@43.5C soc1@39.812C VDD_GPU_SOC 2798mW/2459mW VDD_CPU_CV 1199mW/490mW VIN_SYS_5V0 3321mW/3249mW
09-29-2025 14:33:46 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@1728,75%@1728,0%@1728,0%@1728,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 23%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.343C soc2@39.937C soc0@40.375C gpu@39.343C tj@43.343C soc1@39.812C VDD_GPU_SOC 2798mW/2461mW VDD_CPU_CV 1199mW/493mW VIN_SYS_5V0 3321mW/3249mW
09-29-2025 14:33:46 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1476,0%@729,0%@729,33%@729,33%@1728,100%@1728,0%@1728,0%@1728,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 33%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.343C soc2@40C soc0@40.625C gpu@39.218C tj@43.343C soc1@39.906C VDD_GPU_SOC 2798mW/2462mW VDD_CPU_CV 1199mW/496mW VIN_SYS_5V0 3321mW/3249mW
09-29-2025 14:33:46 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1487,33%@729,0%@729,0%@729,0%@1728,100%@1728,0%@1728,0%@1728,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 33%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.375C soc2@40.093C soc0@40.562C gpu@39.187C tj@43.375C soc1@39.875C VDD_GPU_SOC 2798mW/2464mW VDD_CPU_CV 1199mW/500mW VIN_SYS_5V0 3321mW/3250mW
09-29-2025 14:33:46 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [33%@1480,0%@729,0%@729,0%@729,0%@1728,100%@1728,0%@1728,33%@1728,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 33%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.375C soc2@40C soc0@40.406C gpu@39.593C tj@43.375C soc1@39.968C VDD_GPU_SOC 2798mW/2466mW VDD_CPU_CV 1199mW/503mW VIN_SYS_5V0 3321mW/3250mW
09-29-2025 14:33:46 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,33%@729,0%@729,0%@729,0%@1728,66%@1728,0%@1728,33%@1728,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 34%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.687C soc2@40C soc0@40.562C gpu@39.187C tj@43.687C soc1@39.906C VDD_GPU_SOC 2798mW/2467mW VDD_CPU_CV 1199mW/506mW VIN_SYS_5V0 3321mW/3250mW
09-29-2025 14:33:46 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@1728,100%@1728,0%@1728,0%@1728,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 34%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.343C soc2@40.031C soc0@40.562C gpu@39.218C tj@43.343C soc1@39.843C VDD_GPU_SOC 2798mW/2469mW VDD_CPU_CV 1199mW/509mW VIN_SYS_5V0 3321mW/3251mW
09-29-2025 14:33:46 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@1728,100%@1728,0%@1728,0%@1728,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 33%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.281C soc2@39.937C soc0@40.437C gpu@39.593C tj@43.281C soc1@39.875C VDD_GPU_SOC 2798mW/2470mW VDD_CPU_CV 1199mW/512mW VIN_SYS_5V0 3321mW/3251mW
09-29-2025 14:33:46 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1594,0%@729,0%@729,0%@729,0%@1728,100%@1728,0%@1728,0%@1728,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 35%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.437C soc2@40.031C soc0@40.593C gpu@39.468C tj@43.437C soc1@39.875C VDD_GPU_SOC 2798mW/2472mW VDD_CPU_CV 1199mW/515mW VIN_SYS_5V0 3321mW/3251mW
09-29-2025 14:33:46 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1595,0%@729,0%@729,0%@729,0%@1728,66%@1728,0%@1728,33%@1728,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 34%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.343C soc2@40.031C soc0@40.437C gpu@39.406C tj@43.343C soc1@40C VDD_GPU_SOC 2798mW/2473mW VDD_CPU_CV 1199mW/519mW VIN_SYS_5V0 3321mW/3252mW
09-29-2025 14:33:46 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1570,0%@729,0%@729,0%@729,0%@1728,100%@1728,0%@1728,0%@1728,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 33%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.312C soc2@40C soc0@40.531C gpu@39.343C tj@43.312C soc1@39.937C VDD_GPU_SOC 2798mW/2475mW VDD_CPU_CV 1199mW/522mW VIN_SYS_5V0 3321mW/3252mW
09-29-2025 14:33:46 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [25%@729,0%@729,25%@729,33%@729,0%@1728,100%@1728,0%@1728,0%@1728,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 34%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.312C soc2@40C soc0@40.468C gpu@39.281C tj@43.312C soc1@39.812C VDD_GPU_SOC 2798mW/2476mW VDD_CPU_CV 1199mW/525mW VIN_SYS_5V0 3321mW/3252mW
09-29-2025 14:33:46 RAM 15677/62841MB (lfb 81x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1558,0%@729,0%@729,0%@729,0%@1728,100%@1728,0%@1728,0%@1728,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 33%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.625C soc2@39.937C soc0@40.625C gpu@39.281C tj@43.625C soc1@39.875C VDD_GPU_SOC 2798mW/2477mW VDD_CPU_CV 1199mW/528mW VIN_SYS_5V0 3321mW/3253mW
