09-29-2025 14:38:27 RAM 15890/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@806,0%@806,0%@806,0%@806,0%@1574,0%@1574,0%@1574,0%@1574,off,off,off,off] EMC_FREQ 2%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.625C soc2@40.406C soc0@40.968C gpu@39.968C tj@43.625C soc1@40.468C VDD_GPU_SOC 2798mW/2798mW VDD_CPU_CV 1199mW/1199mW VIN_SYS_5V0 3421mW/3421mW
09-29-2025 14:38:35 RAM 15893/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.375C soc2@40.343C soc0@40.843C gpu@39.687C tj@43.375C soc1@40.406C VDD_GPU_SOC 2399mW/2419mW VDD_CPU_CV 399mW/432mW VIN_SYS_5V0 3215mW/3249mW
09-29-2025 14:38:35 RAM 15893/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,25%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.562C soc2@40.375C soc0@40.906C gpu@39.875C tj@43.562C soc1@40.281C VDD_GPU_SOC 2399mW/2419mW VDD_CPU_CV 399mW/432mW VIN_SYS_5V0 3215mW/3248mW
09-29-2025 14:38:35 RAM 15893/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.437C soc2@40.531C soc0@40.937C gpu@39.812C tj@43.437C soc1@40.25C VDD_GPU_SOC 2399mW/2419mW VDD_CPU_CV 399mW/432mW VIN_SYS_5V0 3215mW/3248mW
09-29-2025 14:38:35 RAM 15893/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,25%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.656C soc2@40.468C soc0@41.031C gpu@39.75C tj@43.656C soc1@40.312C VDD_GPU_SOC 2399mW/2419mW VDD_CPU_CV 399mW/432mW VIN_SYS_5V0 3215mW/3248mW
09-29-2025 14:38:35 RAM 15894/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [14%@1728,0%@729,0%@729,0%@729,0%@729,16%@729,33%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.375C soc2@40.406C soc0@40.937C gpu@39.781C tj@43.375C soc1@40.406C VDD_GPU_SOC 2399mW/2419mW VDD_CPU_CV 399mW/431mW VIN_SYS_5V0 3215mW/3248mW
09-29-2025 14:38:35 RAM 15894/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.625C soc2@40.375C soc0@41.062C gpu@39.625C tj@43.343C soc1@40.375C VDD_GPU_SOC 2399mW/2419mW VDD_CPU_CV 399mW/431mW VIN_SYS_5V0 3215mW/3248mW
09-29-2025 14:38:35 RAM 15894/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.437C soc2@40.375C soc0@40.968C gpu@39.656C tj@43.437C soc1@40.406C VDD_GPU_SOC 2399mW/2419mW VDD_CPU_CV 399mW/431mW VIN_SYS_5V0 3215mW/3247mW
09-29-2025 14:38:35 RAM 15894/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,14%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.468C soc2@40.406C soc0@40.937C gpu@39.593C tj@43.468C soc1@40.312C VDD_GPU_SOC 2399mW/2418mW VDD_CPU_CV 399mW/431mW VIN_SYS_5V0 3215mW/3247mW
09-29-2025 14:38:35 RAM 15894/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,25%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.781C soc2@40.437C soc0@41.062C gpu@39.687C tj@43.781C soc1@40.312C VDD_GPU_SOC 2399mW/2418mW VDD_CPU_CV 399mW/431mW VIN_SYS_5V0 3215mW/3247mW
09-29-2025 14:38:35 RAM 15893/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,16%@729,0%@729,14%@729,20%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.406C soc2@40.312C soc0@41.062C gpu@39.781C tj@43.406C soc1@40.343C VDD_GPU_SOC 2399mW/2418mW VDD_CPU_CV 399mW/430mW VIN_SYS_5V0 3215mW/3247mW
09-29-2025 14:38:35 RAM 15893/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,14%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.343C soc2@40.437C soc0@40.906C gpu@39.937C tj@43.343C soc1@40.343C VDD_GPU_SOC 2399mW/2418mW VDD_CPU_CV 399mW/430mW VIN_SYS_5V0 3215mW/3247mW
09-29-2025 14:38:35 RAM 15893/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.343C soc2@40.406C soc0@40.875C gpu@39.562C tj@43.343C soc1@40.25C VDD_GPU_SOC 2399mW/2418mW VDD_CPU_CV 399mW/430mW VIN_SYS_5V0 3215mW/3246mW
09-29-2025 14:38:35 RAM 15893/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.468C soc2@40.406C soc0@40.906C gpu@39.812C tj@43.468C soc1@40.25C VDD_GPU_SOC 2399mW/2418mW VDD_CPU_CV 399mW/430mW VIN_SYS_5V0 3215mW/3246mW
09-29-2025 14:38:35 RAM 15893/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,14%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.75C soc2@40.437C soc0@41.031C gpu@39.843C tj@43.75C soc1@40.312C VDD_GPU_SOC 2399mW/2418mW VDD_CPU_CV 399mW/430mW VIN_SYS_5V0 3215mW/3246mW
09-29-2025 14:38:35 RAM 15893/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [20%@729,25%@729,0%@729,0%@729,25%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.437C soc2@40.343C soc0@41.093C gpu@39.718C tj@43.437C soc1@40.312C VDD_GPU_SOC 2399mW/2418mW VDD_CPU_CV 399mW/429mW VIN_SYS_5V0 3215mW/3246mW
09-29-2025 14:38:35 RAM 15893/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,14%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.343C soc2@40.375C soc0@40.843C gpu@39.781C tj@43.343C soc1@40.312C VDD_GPU_SOC 2399mW/2417mW VDD_CPU_CV 399mW/429mW VIN_SYS_5V0 3215mW/3246mW
09-29-2025 14:38:36 RAM 15893/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.375C soc2@40.437C soc0@40.843C gpu@39.875C tj@43.375C soc1@40.406C VDD_GPU_SOC 2399mW/2417mW VDD_CPU_CV 399mW/429mW VIN_SYS_5V0 3215mW/3246mW
09-29-2025 14:38:36 RAM 15893/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.5C soc2@40.343C soc0@40.906C gpu@39.75C tj@43.5C soc1@40.25C VDD_GPU_SOC 2399mW/2417mW VDD_CPU_CV 399mW/429mW VIN_SYS_5V0 3215mW/3245mW
09-29-2025 14:38:36 RAM 15893/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,14%@729,28%@729,0%@729,14%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.75C soc2@40.468C soc0@40.906C gpu@39.75C tj@43.75C soc1@40.25C VDD_GPU_SOC 2399mW/2417mW VDD_CPU_CV 399mW/429mW VIN_SYS_5V0 3215mW/3245mW
09-29-2025 14:38:36 RAM 15893/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.5C soc2@40.343C soc0@41C gpu@39.781C tj@43.5C soc1@40.312C VDD_GPU_SOC 2399mW/2417mW VDD_CPU_CV 399mW/429mW VIN_SYS_5V0 3215mW/3245mW
09-29-2025 14:38:36 RAM 15893/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [14%@1728,0%@729,0%@729,0%@729,14%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.781C soc2@40.468C soc0@41.031C gpu@39.843C tj@43.781C soc1@40.343C VDD_GPU_SOC 2399mW/2417mW VDD_CPU_CV 399mW/428mW VIN_SYS_5V0 3215mW/3245mW
09-29-2025 14:38:36 RAM 15893/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,16%@729,0%@729,0%@729,16%@729,14%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.562C soc2@40.406C soc0@41.062C gpu@39.968C tj@43.375C soc1@40.343C VDD_GPU_SOC 2399mW/2417mW VDD_CPU_CV 399mW/428mW VIN_SYS_5V0 3215mW/3245mW
09-29-2025 14:38:36 RAM 15893/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.343C soc2@40.312C soc0@40.968C gpu@39.625C tj@43.343C soc1@40.406C VDD_GPU_SOC 2399mW/2417mW VDD_CPU_CV 399mW/428mW VIN_SYS_5V0 3215mW/3245mW
09-29-2025 14:38:36 RAM 15893/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,14%@729,0%@729,14%@729,16%@729,0%@729,0%@729,16%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.437C soc2@40.312C soc0@40.937C gpu@39.625C tj@43.437C soc1@40.406C VDD_GPU_SOC 2399mW/2417mW VDD_CPU_CV 399mW/428mW VIN_SYS_5V0 3215mW/3244mW
09-29-2025 14:38:36 RAM 15893/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,25%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.625C soc2@40.343C soc0@40.937C gpu@39.718C tj@43.625C soc1@40.25C VDD_GPU_SOC 2399mW/2417mW VDD_CPU_CV 399mW/428mW VIN_SYS_5V0 3215mW/3244mW
09-29-2025 14:38:36 RAM 15893/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,14%@729,0%@729,14%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.343C soc2@40.375C soc0@41C gpu@39.781C tj@43.343C soc1@40.375C VDD_GPU_SOC 2399mW/2416mW VDD_CPU_CV 399mW/428mW VIN_SYS_5V0 3215mW/3244mW
09-29-2025 14:38:36 RAM 15893/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [16%@1728,14%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.625C soc2@40.343C soc0@41.062C gpu@39.875C tj@43.625C soc1@40.312C VDD_GPU_SOC 2399mW/2416mW VDD_CPU_CV 399mW/427mW VIN_SYS_5V0 3215mW/3244mW
09-29-2025 14:38:36 RAM 15893/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,25%@729,25%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.375C soc2@40.406C soc0@40.843C gpu@39.656C tj@43.375C soc1@40.5C VDD_GPU_SOC 2399mW/2416mW VDD_CPU_CV 399mW/427mW VIN_SYS_5V0 3215mW/3244mW
09-29-2025 14:38:36 RAM 15893/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.468C soc2@40.375C soc0@40.906C gpu@39.718C tj@43.468C soc1@40.406C VDD_GPU_SOC 2399mW/2416mW VDD_CPU_CV 399mW/427mW VIN_SYS_5V0 3215mW/3244mW
09-29-2025 14:38:36 RAM 15893/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.375C soc2@40.312C soc0@41C gpu@39.625C tj@43.375C soc1@40.437C VDD_GPU_SOC 2399mW/2416mW VDD_CPU_CV 399mW/427mW VIN_SYS_5V0 3215mW/3243mW
09-29-2025 14:38:36 RAM 15894/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.437C soc2@40.406C soc0@41.031C gpu@39.687C tj@43.437C soc1@40.25C VDD_GPU_SOC 2399mW/2416mW VDD_CPU_CV 399mW/427mW VIN_SYS_5V0 3215mW/3243mW
09-29-2025 14:38:36 RAM 15894/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [14%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.687C soc2@40.406C soc0@41.031C gpu@40.031C tj@43.687C soc1@40.312C VDD_GPU_SOC 2399mW/2416mW VDD_CPU_CV 399mW/427mW VIN_SYS_5V0 3215mW/3243mW
09-29-2025 14:38:36 RAM 15894/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,14%@729,0%@729,14%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.343C soc2@40.281C soc0@41.062C gpu@39.812C tj@43.343C soc1@40.406C VDD_GPU_SOC 2399mW/2416mW VDD_CPU_CV 399mW/427mW VIN_SYS_5V0 3215mW/3243mW
09-29-2025 14:38:36 RAM 15894/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,16%@729,0%@729,14%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.375C soc2@40.343C soc0@40.906C gpu@39.718C tj@43.375C soc1@40.312C VDD_GPU_SOC 2399mW/2416mW VDD_CPU_CV 399mW/426mW VIN_SYS_5V0 3215mW/3243mW
09-29-2025 14:38:36 RAM 15894/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,25%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.375C soc2@40.437C soc0@40.906C gpu@39.687C tj@43.593C soc1@40.218C VDD_GPU_SOC 2399mW/2416mW VDD_CPU_CV 399mW/426mW VIN_SYS_5V0 3215mW/3243mW
09-29-2025 14:38:37 RAM 15894/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,16%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.437C soc2@40.406C soc0@40.875C gpu@39.812C tj@43.437C soc1@40.312C VDD_GPU_SOC 2399mW/2416mW VDD_CPU_CV 399mW/426mW VIN_SYS_5V0 3215mW/3243mW
09-29-2025 14:38:37 RAM 15894/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.562C soc2@40.375C soc0@40.937C gpu@39.875C tj@43.562C soc1@40.312C VDD_GPU_SOC 2399mW/2415mW VDD_CPU_CV 399mW/426mW VIN_SYS_5V0 3215mW/3242mW
09-29-2025 14:38:37 RAM 15894/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.406C soc2@40.343C soc0@41.093C gpu@40.062C tj@43.406C soc1@40.312C VDD_GPU_SOC 2399mW/2415mW VDD_CPU_CV 399mW/426mW VIN_SYS_5V0 3215mW/3242mW
09-29-2025 14:38:37 RAM 15903/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,0%@729,0%@729,12%@729,0%@1728,42%@1728,0%@1728,0%@1728,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.875C soc2@40.406C soc0@41.031C gpu@39.75C tj@43.875C soc1@40.343C VDD_GPU_SOC 2399mW/2415mW VDD_CPU_CV 399mW/426mW VIN_SYS_5V0 3315mW/3243mW
09-29-2025 14:38:37 RAM 15896/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,11%@729,0%@729,11%@729,12%@1651,10%@1651,28%@1651,0%@1651,off,off,off,off] EMC_FREQ 2%@204 GR3D_FREQ 99%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.562C soc2@40.312C soc0@41.125C gpu@39.812C tj@43.562C soc1@40.343C VDD_GPU_SOC 2797mW/2417mW VDD_CPU_CV 399mW/426mW VIN_SYS_5V0 3416mW/3243mW
09-29-2025 14:38:37 RAM 15903/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [25%@729,25%@729,0%@729,0%@729,25%@856,0%@1190,60%@1190,0%@1190,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 0%@[611,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.625C soc2@40.406C soc0@40.906C gpu@40.062C tj@43.625C soc1@40.25C VDD_GPU_SOC 2797mW/2419mW VDD_CPU_CV 399mW/425mW VIN_SYS_5V0 3522mW/3245mW
09-29-2025 14:38:37 RAM 15918/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [14%@1728,0%@729,0%@729,0%@729,0%@960,0%@1113,57%@1113,0%@1113,off,off,off,off] EMC_FREQ 2%@665 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.625C soc2@40.312C soc0@40.906C gpu@39.812C tj@43.625C soc1@40.312C VDD_GPU_SOC 3197mW/2423mW VDD_CPU_CV 799mW/427mW VIN_SYS_5V0 3623mW/3247mW
09-29-2025 14:38:37 RAM 15927/62841MB (lfb 83x4MB) SWAP 0/31420MB (cached 0MB) CPU [14%@1728,0%@729,12%@729,0%@729,0%@1190,0%@1190,14%@1190,57%@1190,off,off,off,off] EMC_FREQ 4%@665 GR3D_FREQ 79%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.593C soc2@40.5C soc0@40.875C gpu@40.062C tj@43.593C soc1@40.468C VDD_GPU_SOC 3198mW/2427mW VDD_CPU_CV 799mW/429mW VIN_SYS_5V0 3723mW/3249mW
